Titel ID,Titel,Satz,Suspense
1,Das Bettelweib von Locarno,"Aber wie erschüttert war er, als er in der Tat, mit dem Schlage der Geisterstunde, das unbegreifliche Geräusch wahrnahm; es war, als ob ein Mensch sich von Stroh, das unter ihm knisterte, erhob, quer über das Zimmer ging, und hinter dem Ofen, unter Geseufz und Geröchel niedersank."
1,Das Bettelweib von Locarno,"Die Marquise, am andern Morgen, da er herunterkam, fragte ihn, wie die Untersuchung abgelaufen; und da er sich, mit scheuen und ungewissen Blicken, umsah, und, nachdem er die Tür verriegelt, versicherte, daß es mit dem Spuk seine Richtigkeit habe: so erschrak sie, wie sie in ihrem Leben nicht getan, und bat ihn, bevor er die Sache verlauten ließe, sie noch einmal, in ihrer Gesellschaft, einer kaltblütigen Prüfung zu unterwerfen."
1,Das Bettelweib von Locarno,"Sie hörten aber samt einem treuen Bedienten, den sie mitgenommen hatten, in der Tat, in der nächsten Nacht dasselbe unbegreifliche, gespensterartige Geräusch; und nur der dringende Wunsch, das Schloß, es koste was es wolle, loszuwerden, vermochte sie, das Entsetzen, das sie ergriff, in Gegenwart ihres Dieners zu unterdrücken, und dem Vorfall irgendeine gleichgültige und zufällige Ursache, die sich entdecken lassen müsse, unterzuschieben."
1,Das Bettelweib von Locarno,"Am Abend des dritten Tages, da beide, um der Sache auf den Grund zu kommen, mit Herzklopfen wieder die Treppe zu dem Fremdenzimmer bestiegen, fand sich zufällig der Haushund, den man von der Kette losgelassen hatte, vor der Tür desselben ein; dergestalt, daß beide, ohne sich bestimmt zu erklären, vielleicht in der unwillkürlichen Absicht, außer sich selbst noch etwas Drittes, Lebendiges, bei sich zu haben, den Hund mit sich in das Zimmer nahmen."
1,Das Bettelweib von Locarno,"Das Ehepaar, zwei Lichter auf dem Tisch, die Marquise unausgezogen, der Marchese Degen und Pistolen, die er aus dem Schrank genommen, neben sich, setzen sich, gegen eilf Uhr, jeder auf sein Bett; und während sie sich mit Gesprächen, so gut sie vermögen, zu unterhalten suchen, legt sich der Hund, Kopf und Beine zusammengekauert, in der Mitte des Zimmers nieder und schläft ein."
1,Das Bettelweib von Locarno,"Drauf, in dem Augenblick der Mitternacht, läßt sich das entsetzliche Geräusch wieder hören; jemand, den kein Mensch mit Augen sehen kann, hebt sich, auf Krücken, im Zimmerwinkel empor; man hört das Stroh, das unter ihm rauscht; und mit dem ersten Schritt: tapp!"
1,Das Bettelweib von Locarno,tapp!
1,Das Bettelweib von Locarno,"erwacht der Hund, hebt sich plötzlich, die Ohren spitzend, vom Boden empor, und knurrend und bellend, grad als ob ein Mensch auf ihn eingeschritten käme, rückwärts gegen den Ofen weicht er aus."
1,Das Bettelweib von Locarno,"Bei diesem Anblick stürzt die Marquise mit sträubenden Haaren, aus dem Zimmer; und während der Marquis, der den Degen ergriffen: wer da?"
1,Das Bettelweib von Locarno,"ruft, und da ihm niemand antwortet, gleich einem Rasenden, nach allen Richtungen die Luft durchhaut läßt sie anspannen, entschlossen, augenblicklich, nach der Stadt abzufahren."
1,Das Bettelweib von Locarno,"Aber ehe sie noch einige Sachen zusammengepackt und aus dem Tore herausgerasselt, sieht sie schon das Schloß ringsum in Flammen aufgehen."
1,Das Bettelweib von Locarno,"Der Marchese, von Entsetzen überreizt, hatte eine Kerze genommen, und dasselbe, überall mit Holz getäfelt wie es war, an allen vier Ecken, müde seines Lebens, angesteckt."
1,Das Bettelweib von Locarno,"Vergebens schickte sie Leute hinein, den Unglücklichen zu retten; er war auf die elendiglichste Weise bereits umgekommen, und noch jetzt liegen, von den Landleuten zusammengetragen, seine weißen Gebeine in dem Winkel des Zimmers, von welchem er das Bettelweib von Locarno hatte aufstehen heißen."
2,Der Untergang des Hauses Usher,Son coeur est un luth suspendu; Sitôt qu'on le touche il résonne.
2,Der Untergang des Hauses Usher,"De Beranger Ich war den ganzen Tag lang geritten, einen grauen und lautlosen melancholischen Herbsttag lang – durch eine eigentümlich öde und traurige Gegend, auf die erdrückend schwer die Wolken herabhingen."
2,Der Untergang des Hauses Usher,"Da endlich, als die Schatten des Abends herniedersanken, sah ich das Stammschloß der Usher vor mir."
2,Der Untergang des Hauses Usher,"Ich weiß nicht, wie es kam – aber ich wurde gleich beim ersten Anblick dieser Mauern von einem unerträglich trüben Gefühl befallen."
2,Der Untergang des Hauses Usher,"Ich sage unerträglich, denn dies Gefühl wurde durch keine der poetischen und darum erleichternden Empfindungen gelindert, mit denen die Seele gewöhnlich selbst die finstersten Bilder des Trostlosen oder Schaurigen aufnimmt."
2,Der Untergang des Hauses Usher,"Ich betrachtete das Bild vor mir – das einsame Gebäude in seiner einförmigen Umgebung, die kahlen Mauern, die toten, wie leere Augenhöhlen starrenden Fenster, die paar Büschel dürrer Binsen, die weißschimmernden Stümpfe abgestorbener Bäume – mit einer Niedergeschlagenheit, die ich mit keinem anderen Gefühl besser vergleichen kann als mit dem trostlosen Erwachen eines Opiumessers aus seinem Rausche, dem bitteren Zurücksinnen in graue Alltagswirklichkeit, wenn der verklärende Schleier unerbittlich zerreißt."
2,Der Untergang des Hauses Usher,"Es war ein frostiges Erstarren, ein Erliegen aller Lebenskraft – kurz, eine hilflose Traurigkeit der Gedanken, die kein noch so gewaltsames Anstacheln der Einbildungskraft aufreizen konnte zu Erhabenheit, zu Größe."
2,Der Untergang des Hauses Usher,"Was mochte es sein – dachte ich, langsamer reitend –, ja, was mochte es sein, daß der Anblick des Hauses Usher mich so erschreckend überwältigte?"
2,Der Untergang des Hauses Usher,"Es war mir ein Rätsel; aber ich konnte mich der grauen Wahngespenster nicht erwehren; ich mußte mich mit der wenig befriedigenden Erklärung begnügen, daß es tatsächlich in der Natur ganz einfache Dinge gibt, die durch die Umstände, in denen sie uns erscheinen, geradezu niederdrückend auf uns wirken können, daß es aber nicht in unsere Macht gegeben ist, eine Definition dieser Gewalt zu finden."
2,Der Untergang des Hauses Usher,"Es wäre möglich, überlegte ich, daß eine etwas andere Anordnung der einzelnen Bestandteile dieses Landschaftsbildes genügen würde, um die düstere Stimmung des Ganzen abzuschwächen, ja vielleicht sogar vollständig aufzuheben."
2,Der Untergang des Hauses Usher,"Von diesem Gedanken getrieben, lenkte ich mein Pferd an den steilen Abhang eines schwarzen sumpfigen Teiches, der von keinem Hauch bewegt neben dem Schlosse lag, und spähte ins Wasser – doch ein Schauder, stärker als zuvor, schüttelte mich beim Anblick der auf den Kopf gestellten und verzerrten Bilder der grauen Binsen, der gespenstischen Baumstümpfe und der toten, wie leere Augenhöhlen starrenden Fenster."
2,Der Untergang des Hauses Usher,"Nichtsdestoweniger beschloß ich, in diesem schwermutvollen Hause einen Aufenthalt von mehreren Wochen zu nehmen."
2,Der Untergang des Hauses Usher,"Sein Eigentümer, Roderick Usher, war einer meiner liebsten Jugendfreunde gewesen, doch seit unserer letzten Begegnung waren viele Jahre dahingegangen."
2,Der Untergang des Hauses Usher,"Da hatte mich jüngst bei meinem Aufenthalt in einem entlegenen Teil des Landes ein Brief erreicht – ein Brief von ihm –, dessen seltsam ungestümer Charakter keine andere als eine persönliche und mündliche Beantwortung zuließ."
2,Der Untergang des Hauses Usher,Das Schreiben zeugte entschieden von nervöser Aufregung.
2,Der Untergang des Hauses Usher,"Der Verfasser sprach von einer heftigen körperlichen Erkrankung – von niederdrückender geistiger Zerrüttung – und von dem innigen Wunsch, mich, der ich sein bester und tatsächlich sein einziger persönlicher Freund sei, wiederzusehen; er hoffe, meine erheiternde Gesellschaft werde seinem Zustande etwas Erleichterung bringen."
2,Der Untergang des Hauses Usher,"Die Art und Weise, in der dies und vieles andere gesagt war – die Herzensbedrängnis, die aus seinem Verlangen sprach –, das war es, das mir kein Zögern erlaubte, und ich gehorchte daher dieser höchst seltsamen Aufforderung unverzüglich."
2,Der Untergang des Hauses Usher,"Obgleich wir als Knaben geradezu vertraute Kameraden gewesen waren, wußte ich dennoch recht wenig über meinen Freund."
2,Der Untergang des Hauses Usher,Seine Zurückhaltung war immer außerordentlich gewesen; sie war ihm ganz selbstverständlich erschienen.
2,Der Untergang des Hauses Usher,"Immerhin war mir bekannt, daß seine sehr alte Familie seit unvordenklichen Zeiten wegen einer eigentümlichen Reizbarkeit des Temperaments bekannt gewesen war, einer Reizbarkeit, die lange Jahre hindurch in vielen erhaben eigenartigen Kunstwerken sich aussprach; später betätigte sich dies feinfühlige Empfinden in mancher Handlung großmütiger, doch unauffälliger Mildtätigkeit und in der leidenschaftlichen Hingabe an das Studium der Musik – weniger also an ihre altbekannten leichtfaßlichen Schönheitsformen, als an die tiefverborgenen Probleme dieser Kunst."
2,Der Untergang des Hauses Usher,"Ich hatte auch die sehr bemerkenswerte Tatsache erfahren, daß der Stammbaum der Familie Usher, die jederzeit hochangesehen gewesen, zu keiner Zeit einen ausdauernden Nebenzweig hervorgebracht hatte, mit anderen Worten, daß die Abstammung der ganzen Familie in direkter Linie herzustellen war."
2,Der Untergang des Hauses Usher,"Und ich vergegenwärtigte mir, daß in dieser Familie neben dem ungeteilten Besitztum auch die besonderen Charaktereigentümlichkeiten sich ungeteilt von Glied zu Glied vererbten, und sann darüber nach, inwieweit im Laufe der Jahrhunderte die eine dieser Tatsachen die andere beeinflußt haben könne."
2,Der Untergang des Hauses Usher,"Wahrscheinlich, so sagte ich mir, ist es eben dieser Mangel einer Seitenlinie, ist es dies von Vater zu Sohn immer sich gleichbleibende Erbe von Besitztum und Familienname, das schließlich beide so miteinander identifiziert hatte, daß der ursprüngliche Name des Besitztums in die wunderliche und doppeldeutige Bezeichnung ›das Haus Usher‹ übergegangen war – eine Benennung, die bei den Bauern, die sie anwendeten, beides, sowohl die Familie wie das Familienhaus, zu bezeichnen schien."
2,Der Untergang des Hauses Usher,"Ich sagte vorhin, daß der einzige Erfolg meines etwas kindischen Beginnens – meines Hinabblickens in den dunklen Teich – der gewesen war, den ersten sonderbaren Eindruck, den das Landschaftsbild auf mich gemacht hatte, noch zu vertiefen."
2,Der Untergang des Hauses Usher,"Es ist zweifellos: das Bewußtsein, mit dem ich das Anwachsen meiner abergläubischen Furcht – denn dies ist der rechte Name für die Sache – verfolgte, diente nur dazu, diese Furcht selbst zu steigern."
2,Der Untergang des Hauses Usher,"Denn ich kannte schon lange das paradoxe Gesetz aller Empfindungen, deren Ursprung das Entsetzen, das Grauen ist."
2,Der Untergang des Hauses Usher,"Und einzig dies mag die Ursache gewesen sein einer seltsamen Vorstellung, die in meiner Seele entstand, als ich meine Augen von dem Spiegelbild im Pfuhl wieder hinaufrichtete auf das Wohnhaus selbst; es war eine Einbildung, so lächerlich in der Tat, daß ich sie nur erwähne, um zu zeigen, wie lebendig, wie stark die Eindrücke waren, die auf mir lasteten."
2,Der Untergang des Hauses Usher,"Ich hatte so auf meine Einbildungskraft eingearbeitet, daß ich wirklich glaubte, das Haus und seine ganze Umgebung sei von einer nur ihm eigentümlichen Atmosphäre umflutet – einer Atmosphäre, die zu der Himmelsluft keinerlei Zugehörigkeit hatte, sondern die emporgedunstet war aus den vermorschten Bäumen, den grauen Mauern und dem stummen Pfuhl – ein giftiger, geheimnisvoller, trüber, träger, kaum wahrnehmbarer bleifarbener Dunst."
2,Der Untergang des Hauses Usher,"Von meinem Geist abschüttelnd, was Traum gewesen sein mußte, prüfte ich eingehender das wirkliche Aussehen des Gebäudes."
2,Der Untergang des Hauses Usher,Das auffallendste an ihm schien mir sein beträchtliches Alter zu sein.
2,Der Untergang des Hauses Usher,Die Zeitläufte hatten ihm seine ursprüngliche Farbe genommen.
2,Der Untergang des Hauses Usher,"Ein winzig kleiner Pilz hatte alle Mauern wie mit einem Netzwerk überzogen, dessen feinmaschiges Geflecht von den Dachtraufen herabhing."
2,Der Untergang des Hauses Usher,Doch von irgendwelchem außergewöhnlichen Verfall war das Gebäude noch weit entfernt.
2,Der Untergang des Hauses Usher,"Kein Teil des Mauerwerks war eingesunken, und die noch vollkommen erhaltene Gesamtheit stand in seltsamem Widerspruch zu der bröckelnden Schadhaftigkeit der einzelnen Steine."
2,Der Untergang des Hauses Usher,"Dies Haus stand gleichsam da wie altes Holzgetäfel, das in irgendeinem unbetretenen Gewölbe viele Jahre lang vermoderte, ohne daß je ein Lufthauch von draußen es berührte, und das darum in all seinem inneren Verfall stattlich und lückenlos dasteht."
2,Der Untergang des Hauses Usher,Außer diesen Zeichen eines allgemeinen Verfalls bot das Haus jedoch nur wenige Merkmale von Baufälligkeit.
2,Der Untergang des Hauses Usher,"Vielleicht hätte allerdings ein scharfprüfender Blick einen kaum wahrnehmbaren Riß entdecken können, der an der Frontseite des Hauses vom Dach im Zickzack die Mauer hinunterlief, bis er sich in den trüben Wassern des Teiches verlor."
2,Der Untergang des Hauses Usher,"Diese Dinge bemerkte ich, während ich über einen kurzen Dammweg zum Hause hinaufritt."
2,Der Untergang des Hauses Usher,"Ein wartender Diener nahm mein Pferd, und ich trat unter den gotisch gewölbten Torbogen der Halle."
2,Der Untergang des Hauses Usher,"Ein Kammerdiener mit leichtem, leisem Schritt führte mich schweigend durch dunkle und gewundene Gänge bis in das Arbeitszimmer seines Herrn."
2,Der Untergang des Hauses Usher,"Vieles, was ich unterwegs erblickte, trug irgendwie dazu bei, das unbestimmte niederdrückende Gefühl, von dem ich schon gesprochen habe, zu verstärken."
2,Der Untergang des Hauses Usher,"Diese Dinge um mich her – das Schnitzwerk der Deckentäfelung, der ebenholzglänzende Flur, die düsteren Wandteppiche mit ihrem phantastischen Waffenschmuck, der bei meinen Tritten rasselte –, das alles waren Dinge, die schon meiner Kindheit vertraut gewesen waren, wie ich mir unumwunden eingestehen mußte –, dennoch wunderte ich mich, was für unheimliche Vorstellungen so gewöhnliche Dinge erwecken konnten."
2,Der Untergang des Hauses Usher,Auf einer der Treppen begegnete ich dem Hausarzt.
2,Der Untergang des Hauses Usher,"Sein Gesichtsausdruck erschien mir gemein und durchtrieben, obgleich mein Anblick ihn verblüffte."
2,Der Untergang des Hauses Usher,Er begrüßte mich verwirrt und ging weiter.
2,Der Untergang des Hauses Usher,Jetzt riß der Kammerdiener eine Türe auf und führte mich hinein zu seinem Herrn.
2,Der Untergang des Hauses Usher,"Das Zimmer, in dem ich mich nun befand, war sehr groß und hoch."
2,Der Untergang des Hauses Usher,"Die Fenster waren lang und schmal und hatten gotische Spitzbogenform; sie befanden sich so hoch über dem schwarzen eichenen Fußboden, daß man nicht an sie heranreichen konnte."
2,Der Untergang des Hauses Usher,"Ein schwacher Schimmer rötlichen Lichtes drang durch die vergitterten Scheiben herein und reichte gerade hin, die hervortretenden Gegenstände des Gemachs erkennbar zu machen; doch mühte sich das Auge vergebens, bis in die entfernten Winkel des Zimmers oder in die Tiefen der schmuckreichen Deckenwölbung vorzudringen."
2,Der Untergang des Hauses Usher,Dunkle Teppiche hingen an den Wänden.
2,Der Untergang des Hauses Usher,"Die Einrichtung war im allgemeinen überladen prunkvoll, unbehaglich, altmodisch und schadhaft."
2,Der Untergang des Hauses Usher,"Eine Menge Bücher und Musikinstrumente lagen umher, doch auch das vermochte nicht, die tote Starrheit des öden Raumes zu beleben."
2,Der Untergang des Hauses Usher,"Ich fühlte, daß ich eine Luft einatmete, die schwer von Gram und Sorge war."
2,Der Untergang des Hauses Usher,"Wie ernste, tiefe, unheilbare Schwermut lastete es hier auf allem."
2,Der Untergang des Hauses Usher,"Bei meinem Eintritt erhob sich Usher von einem Sofa, auf dem er lang ausgestreckt gelegen hatte, und begrüßte mich mit warmer Lebhaftigkeit, die mir zuerst übertrieben schien – etwa als gezwungene Liebenswürdigkeit des blasierten Weltmannes."
2,Der Untergang des Hauses Usher,Ein Blick jedoch auf sein Gesicht überzeugte mich von seiner völligen Aufrichtigkeit.
2,Der Untergang des Hauses Usher,"Wir setzten uns, und da er nicht gleich sprach, betrachtete ich ihn minutenlang – und wurde von Mitleid und Grauen ergriffen."
2,Der Untergang des Hauses Usher,"Sicherlich, kein Mensch hatte sich je in so kurzer Zeit so schrecklich verändert wie Roderick Usher!"
2,Der Untergang des Hauses Usher,"Nur mit Mühe gelang es mir, die Identität dieser gespenstischen Gestalt da vor mir mit dem Gefährten meiner Kindheit festzustellen."
2,Der Untergang des Hauses Usher,"Doch seine Gesichtsbildung war immer merkwürdig und auffallend gewesen: eine leichenhafte Blässe; große klare und unvergleichlich leuchtende Augen; Lippen, die etwas schmal und sehr bleich waren – aber von ungemein schönem Schwunge; eine Nase von edelzartem jüdischen Schnitt, doch mit ungewöhnlich breiten Nüstern; ein schöngebildetes Kinn, dessen wenig kräftige Form einen Mangel an sittlicher Energie verriet; Haare, die feiner und zarter waren als Spinnenfäden."
2,Der Untergang des Hauses Usher,"Diese einzelnen Züge, verbunden mit einer massigen Kraft und Breite der Stirn über den Schläfen, bildeten ein Antlitz, das man nicht leicht vergessen konnte."
2,Der Untergang des Hauses Usher,"Und nun hatte die übertriebene Entwicklung dieser charakteristischen Einzelheiten genügt, den Ausdruck seiner Züge derart zu verändern, daß ich nicht einmal wußte, ob er es wirklich war."
2,Der Untergang des Hauses Usher,"Vor allem war ich bestürzt, ja entsetzt von der jetzt gespenstischen Blässe der Haut und dem jetzt übernatürlichen Strahlen des Auges."
2,Der Untergang des Hauses Usher,"Das seidige Haar hatte ein ungewöhnliches Wachstum entfaltet, und wie es da so seltsam wie hauchzarter Altweibersommer sein Gesicht umflutete, konnte ich beim besten Willen nicht dies arabeskenhaft verschlungene Gewebe mit dem einfachen Begriff Menschenhaar in Beziehung bringen."
2,Der Untergang des Hauses Usher,"Im Benehmen meines Freundes überraschte mich sofort eine gewisse Verwirrtheit – seiner Rede fehlte der Zusammenhang; und ich erkannte dies als eine Folge seiner wiederholten kraftlosen Versuche, ein ihm innewohnendes Angstgefühl, das ihn wie Zittern überkam, zu unterdrücken – einer heftigen nervösen Aufregung Herr zu werden."
2,Der Untergang des Hauses Usher,"Ich war allerdings auf etwas Derartiges gefaßt gewesen; sowohl sein Brief als auch meine Erinnerung an bestimmte Wesenseigenheiten des Knaben hatten mich darauf vorbereitet, und auch sein Äußeres wie sein Temperament ließen dergleichen ahnen."
2,Der Untergang des Hauses Usher,Sein Wesen war abwechselnd lebhaft und mürrisch.
2,Der Untergang des Hauses Usher,"Seine Stimme, die eben noch zitternd und unsicher war (wenn die Lebensgeister in tödlicher Erschlaffung ruhten), flammte plötzlich auf zu heftiger Entschiedenheit – wurde schroff und nachdrücklich – dann schwerfällig und dumpf, bleiern einfältig – wurde zu den sonderbar modulierten Kehllauten der ungeheuren Aufregung des sinnlos Betrunkenen oder des unverbesserlichen Opiumessers."
2,Der Untergang des Hauses Usher,"So sprach er also von dem Zweck meines Besuches, von seinem dringenden Verlangen, mich zu sehen, und von dem trostreichen Einfluß, den er von mir erhoffe."
2,Der Untergang des Hauses Usher,Nach einer Weile kam er auf die Natur seiner Krankheit zu sprechen.
2,Der Untergang des Hauses Usher,"Es war, sagte er, ein ererbtes Familienübel, ein Übel, für das ein Heilmittel zu finden er verzweifle – nichts weiter als nervöse Angegriffenheit, fügte er sofort hinzu, die zweifellos bald vorübergehen werde."
2,Der Untergang des Hauses Usher,Sie äußere sich in einer Menge unnatürlicher Erregungszustände.
2,Der Untergang des Hauses Usher,"Einige derselben, die er mir nun beschrieb, verblüfften und erschreckten mich, doch mochte an dieser Wirkung seine Ausdrucksweise, die Form seines Berichtes, schuld sein."
2,Der Untergang des Hauses Usher,"Er litt viel unter einer krankhaften Verschärfung der Sinne; nur die fadeste Nahrung war ihm erträglich; als Kleidung konnte er nur ganz bestimmte Stoffe tragen; jeglicher Blumenduft war ihm zuwider; selbst das schwächste Licht quälte seine Augen, und es gab nur einige besondere Tonklänge – und diese nur von Saiteninstrumenten –, die ihn nicht mit Entsetzen erfüllten."
2,Der Untergang des Hauses Usher,"Ich sah, daß er der Furcht, dem Schreck, dem Grauen sklavisch unterworfen war."
2,Der Untergang des Hauses Usher,"»Ich werde zugrunde gehen«, sagte er, »ich muß zugrunde gehen an dieser beklagenswerten Narrheit."
2,Der Untergang des Hauses Usher,"So, so und nicht anders wird mich der Untergang ereilen!"
2,Der Untergang des Hauses Usher,"Ich fürchte die Ereignisse der Zukunft – nicht sie selbst, aber ihre Wirkungen."
2,Der Untergang des Hauses Usher,"Ich schaudere bei dem Gedanken, irgendein ganz geringfügiger Vorfall könne die unerträgliche Seelenerregung verschlimmern."
2,Der Untergang des Hauses Usher,"Ich habe wirklich kein Entsetzen vor der Gefahr, nur vor ihrer unvermeidlichen Wirkung – vor dem Schrecken."
2,Der Untergang des Hauses Usher,"In diesem entnervten, in diesem bedauernswerten Zustand fühle ich, daß früher oder später die Zeit kommen wird, da ich beides, Vernunft und Leben, hingeben muß – verlieren im Kampf mit dem gräßlichen Phantom: Furcht.« Noch einen andern sonderbaren Zug seiner geistigen Verfassung erfuhr ich nach und nach aus abgerissenen, unbestimmten Andeutungen."
2,Der Untergang des Hauses Usher,"Er war hinsichtlich des Hauses, das er bewohnte, in gewissen abergläubischen Vorstellungen befangen."
2,Der Untergang des Hauses Usher,"Schon seit Jahren hatte er sich nicht mehr aus dem Hause herausgewagt – infolge eines Einflusses, dessen eingebildete Wirkung er mir in so unbestimmten, schattendunkeln Worten mitteilte, daß ich sie hier nicht wiedergeben kann."
2,Der Untergang des Hauses Usher,"Wie er sagte, hatten einige Besonderheiten in der Bauart und dem Baumaterial seines Stammschlosses in dieser langen Leidenszeit auf seinen Geist Einfluß erlangt – einen Einfluß also, den das Physische der grauen Mauern und Türme und des trüben Pfuhls, in den sie alle hinabstarrten, auf seine Psyche ausübte."
2,Der Untergang des Hauses Usher,"Jedoch gab er zögernd zu, daß die seltsame Schwermut, unter der er leide, einer natürlicheren, gewissermaßen handgreiflicheren Ursache zugeschrieben werden könne – nämlich der schweren und langwierigen Krankheit – ja der offenbar nahen Auflösung – einer zärtlich geliebten Schwester – der einzigen Gefährtin langer Jahre – der letzten und einzigen Verwandten auf Erden."
2,Der Untergang des Hauses Usher,"Ihr Hinscheiden, sagte er mit einer Bitterkeit, die ich nie vergessen kann, würde ihn (ihn, den Hoffnungslosen, Gebrechlichen) als den Letzten des alten Geschlechtes der Usher zurücklassen."
2,Der Untergang des Hauses Usher,"Während er sprach, durchschritt Lady Magdalen – so hieß seine Schwester – langsam den entfernten Teil des Gemachs und verschwand, ohne meine Anwesenheit beachtet zu haben."
2,Der Untergang des Hauses Usher,"Ich betrachtete sie mit maßlosem Erstaunen, das nicht frei war von Entsetzen – und dennoch konnte ich mir keine Rechenschaft geben über das, was ich fühlte."
2,Der Untergang des Hauses Usher,"Wie Erstarrung kam es über mich, als meine Augen ihren entschwebenden Schritten folgten."
2,Der Untergang des Hauses Usher,"Als sich die Tür hinter ihr geschlossen hatte, suchte mein Blick unwillkürlich und begierig das Antlitz des Bruders – aber er hatte das Gesicht in den Händen vergraben, und ich konnte nur bemerken, daß seine mageren Finger, zwischen denen viele leidenschaftliche Tränen hindurchsickerten, von noch gespenstischerer Blässe waren als gewöhnlich."
2,Der Untergang des Hauses Usher,Schon lange hatte die Krankheit der Lady Magdalen der Geschicklichkeit der Ärzte gespottet.
2,Der Untergang des Hauses Usher,"Eine beständige Apathie, ein langsames Hinwelken und häufige, wenn auch vorübergehende Anfälle, vermutlich kataleptischer Natur, das war die ungewöhnliche Diagnose."
2,Der Untergang des Hauses Usher,Bislang hatte sie standhaft der Gewalt der Krankheit getrotzt und war noch nicht bettlägerig geworden.
2,Der Untergang des Hauses Usher,"Am Tage meiner Ankunft aber unterlag sie gegen Abend der vernichtenden Macht des Zerstörers – so berichtete ihr Bruder mir des Nachts in unaussprechlicher Aufregung, und ich erfuhr, daß der flüchtige Anblick, den ich von ihr gehabt, wohl auch der letzte gewesen sein werde – daß Lady Magdalen wenigstens lebend nicht mehr von mir erblickt würde."
2,Der Untergang des Hauses Usher,"In den nächsten Tagen wurde ihr Name weder von Usher noch von mir erwähnt; und während dieser Zeit war ich ernstlich und angestrengt bemüht, meinen Freund seinem Trübsinn zu entreißen."
2,Der Untergang des Hauses Usher,"Wir malten und lasen zusammen, oder ich lauschte wie im Traum seinen seltsamen Improvisationen auf der Gitarre."
2,Der Untergang des Hauses Usher,"Und wie nun eine innige und immer innigere Vertrautheit mich immer rückhaltloser eindringen ließ in die Tiefen seiner Seele, kam ich immer mehr zu der bitteren Erkenntnis, daß alle Versuche vergeblich sein mußten, ein Gemüt zu erheitern, dessen Schwermut wie eine ewig unwandelbare positive Eigenschaft sich ergoß und alle Dinge der Welt stetig und ausnahmslos mit düsteren Strahlen beflutete."
